longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,<1H OCEAN,191568.0
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,<1H OCEAN,359206.05
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,<1H OCEAN,378548.19
-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,<1H OCEAN,146940.0
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,<1H OCEAN,145699.0
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,INLAND,65506.95
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,NEAR BAY,90346.0
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,INLAND,112451.0
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,INLAND,118488.0
-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,<1H OCEAN,247579.01
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,NEAR OCEAN,115237.0
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,INLAND,100635.0
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,<1H OCEAN,185253.0
-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,<1H OCEAN,192689.0
-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,INLAND,97653.0
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,<1H OCEAN,145694.0
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,NEAR OCEAN,156544.0
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,NEAR OCEAN,230115.0
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,INLAND,263044.0
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,<1H OCEAN,366879.1
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,INLAND,63488.0
-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,<1H OCEAN,169757.0
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,<1H OCEAN,309523.18
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,INLAND,142270.0
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,INLAND,57372.0
-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,NEAR OCEAN,260472.06
-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,NEAR OCEAN,211740.01
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,INLAND,157914.0
-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,<1H OCEAN,183308.0
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,INLAND,61403.0
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,INLAND,101282.0
-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,INLAND,135762.0
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,NEAR BAY,409263.03
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,<1H OCEAN,131034.0
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,INLAND,134597.0
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,NEAR BAY,144425.0
-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,<1H OCEAN,196832.0
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,NEAR BAY,171762.0
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,<1H OCEAN,212976.0
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,<1H OCEAN,115560.0
-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,2.9844,INLAND,98641.0
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,<1H OCEAN,299371.02
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,<1H OCEAN,183733.0
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,<1H OCEAN,448001.29
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,<1H OCEAN,248709.02
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,NEAR BAY,272422.02
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,INLAND,123303.0
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,<1H OCEAN,210305.0
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,NEAR BAY,186884.0
-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,INLAND,53699.0
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,<1H OCEAN,271045.08
-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,NEAR OCEAN,248988.02
-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,NEAR OCEAN,472653.39
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,INLAND,167929.0
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,NEAR BAY,293193.0
-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,<1H OCEAN,244460.0
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,<1H OCEAN,282969.04
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,INLAND,83874.0
-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,INLAND,77609.99
-122.4,38.53,24.0,1741.0,289.0,564.0,231.0,3.6118,INLAND,179062.0
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,INLAND,108545.0
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,INLAND,134137.0
-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,NEAR OCEAN,161058.0
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,NEAR OCEAN,135084.0
-118.32,33.35,27.0,1675.0,521.0,744.0,331.0,2.1579,ISLAND,263635.01
-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,<1H OCEAN,233297.02
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,NEAR BAY,197681.0
-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,INLAND,155647.0
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,<1H OCEAN,228857.0
-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,INLAND,158095.04
-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,<1H OCEAN,302693.03
-118.47,34.02,35.0,3057.0,774.0,2223.0,732.0,2.0745,<1H OCEAN,297354.0
-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,<1H OCEAN,464901.75
-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,3.184,<1H OCEAN,178733.0
-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,<1H OCEAN,177196.0
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,NEAR BAY,359130.05
-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,NEAR BAY,282832.01
-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,<1H OCEAN,103057.0
-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184,<1H OCEAN,207141.0
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,INLAND,94570.0
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,<1H OCEAN,194049.0
-117.84,34.63,5.0,6739.0,1251.0,4614.0,1266.0,4.002,INLAND,151824.0
-122.41,37.64,38.0,1204.0,268.0,921.0,247.0,4.4464,NEAR OCEAN,262664.0
-117.9,34.13,5.0,1126.0,316.0,819.0,311.0,1.5,<1H OCEAN,224144.14
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,INLAND,100065.0
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,INLAND,77577.0
-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,<1H OCEAN,182665.0
-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,<1H OCEAN,361879.03
-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,NEAR OCEAN,250623.21
-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,<1H OCEAN,297095.0
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,INLAND,64801.0
-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478,<1H OCEAN,102533.0
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,INLAND,63803.0
-120.45,34.96,21.0,2121.0,445.0,2211.0,463.0,4.0603,<1H OCEAN,164284.0
-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,INLAND,146270.0
-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,NEAR OCEAN,181985.0
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,<1H OCEAN,472844.49
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,INLAND,77666.0
-122.45,37.9,30.0,3763.0,717.0,1292.0,632.0,8.4888,NEAR BAY,462501.23
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,NEAR BAY,285219.11
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,INLAND,172444.0
-120.41,34.87,15.0,1534.0,251.0,761.0,240.0,4.9028,<1H OCEAN,210208.0
-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,INLAND,312661.0
-121.32,36.79,30.0,516.0,90.0,288.0,95.0,3.6333,INLAND,184785.0
-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,<1H OCEAN,231692.0
-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,NEAR OCEAN,100954.0
-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,INLAND,87717.0
-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,NEAR OCEAN,243808.0
-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,INLAND,59964.0
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,<1H OCEAN,165735.0
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,NEAR BAY,300206.1
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,NEAR BAY,85389.0
-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,INLAND,93425.0
-117.95,33.84,34.0,1229.0,215.0,1035.0,218.0,3.5455,<1H OCEAN,177500.0
-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,<1H OCEAN,247972.01
-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,<1H OCEAN,263127.05
-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,INLAND,140454.0
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,<1H OCEAN,151360.0
-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,<1H OCEAN,385718.33
-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,NEAR OCEAN,75961.0
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,NEAR OCEAN,347501.06
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,INLAND,117317.0
-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,INLAND,147408.0
-120.95,37.59,29.0,1727.0,439.0,1063.0,386.0,1.8929,INLAND,90729.0
-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,<1H OCEAN,245919.0
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,NEAR OCEAN,448254.45
-121.47,38.68,19.0,946.0,182.0,474.0,173.0,5.0155,INLAND,170126.0
-118.45,34.19,11.0,2479.0,900.0,2466.0,855.0,2.2264,<1H OCEAN,198094.0
-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,<1H OCEAN,223280.0
-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,2.881,INLAND,94088.0
-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,<1H OCEAN,413243.19
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,INLAND,155212.0
-115.56,32.79,20.0,2372.0,835.0,2283.0,767.0,1.1707,INLAND,59256.0
-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811,NEAR OCEAN,315716.0
-118.37,34.03,37.0,1236.0,,966.0,292.0,3.0694,<1H OCEAN,245882.02
-118.39,34.15,36.0,2696.0,713.0,905.0,659.0,3.1146,<1H OCEAN,376425.11
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,INLAND,50945.0
-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,<1H OCEAN,271535.0
-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,INLAND,118471.0
-118.2,33.85,46.0,1854.0,462.0,1360.0,429.0,2.4844,<1H OCEAN,156243.0
-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,INLAND,106394.0
-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,INLAND,113146.0
-121.79,37.66,22.0,14701.0,2210.0,6693.0,2232.0,5.98,INLAND,269090.0
-122.08,40.64,14.0,3099.0,519.0,1447.0,494.0,4.0132,INLAND,133446.0
-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,<1H OCEAN,328942.05
-118.3,33.97,46.0,1425.0,317.0,1140.0,304.0,3.375,<1H OCEAN,131598.0
-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536,<1H OCEAN,355162.27
-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,<1H OCEAN,232927.0
-118.17,34.19,45.0,1790.0,316.0,1035.0,312.0,4.0985,<1H OCEAN,217304.0
-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,<1H OCEAN,210613.0
-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,<1H OCEAN,248692.02
-119.24,35.77,28.0,1737.0,521.0,1764.0,514.0,1.7813,INLAND,53026.0
-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,<1H OCEAN,149396.0
-121.94,37.31,5.0,2364.0,578.0,1102.0,502.0,5.2642,<1H OCEAN,310268.03
-119.33,36.32,23.0,3137.0,628.0,1446.0,548.0,2.5,INLAND,81135.0
-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,NEAR OCEAN,223035.01
-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,INLAND,66938.0
-118.19,34.13,50.0,1309.0,302.0,883.0,293.0,3.1287,<1H OCEAN,193560.0
-122.52,37.88,52.0,176.0,50.0,88.0,46.0,3.8068,NEAR BAY,404165.03
-118.11,33.9,35.0,1323.0,269.0,1084.0,240.0,5.0753,<1H OCEAN,185545.0
-121.76,38.57,11.0,15018.0,3008.0,7984.0,2962.0,3.1371,INLAND,144209.0
-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,INLAND,112959.0
-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2.1532,NEAR OCEAN,159844.0
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,<1H OCEAN,411610.34
-118.41,34.03,24.0,3711.0,1192.0,1764.0,1147.0,3.1642,<1H OCEAN,355315.03
-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,<1H OCEAN,212345.0
-120.59,37.59,36.0,291.0,48.0,124.0,47.0,5.6945,INLAND,198574.0
-120.98,38.34,27.0,3471.0,653.0,1793.0,600.0,3.5508,INLAND,135639.0
-118.37,33.93,10.0,199.0,41.0,61.0,56.0,2.8958,<1H OCEAN,222970.04
-118.28,34.17,52.0,2332.0,433.0,1135.0,440.0,5.5658,<1H OCEAN,361195.06
-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,<1H OCEAN,142901.0
-122.4,37.76,52.0,4265.0,912.0,1555.0,836.0,4.119,NEAR BAY,321537.02
-118.4,34.14,45.0,417.0,89.0,187.0,88.0,5.1377,<1H OCEAN,326715.12
-121.53,38.56,39.0,2438.0,483.0,1103.0,472.0,2.9375,INLAND,104460.0
-121.89,37.25,23.0,2705.0,449.0,1180.0,442.0,6.0791,<1H OCEAN,301736.01
-119.65,36.35,38.0,3148.0,568.0,1378.0,537.0,2.8788,INLAND,76994.0
-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,INLAND,99573.0
-121.96,38.02,35.0,2691.0,542.0,1409.0,505.0,3.016,INLAND,107221.0
-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,INLAND,97240.0
-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,NEAR OCEAN,263633.07
-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,INLAND,75476.0
-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,<1H OCEAN,194227.0
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,NEAR BAY,338384.03
-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,INLAND,140637.0
-118.19,33.82,11.0,872.0,203.0,422.0,221.0,4.6364,NEAR OCEAN,233732.01
-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,INLAND,71333.0
-117.99,33.66,29.0,1330.0,293.0,613.0,236.0,4.6591,<1H OCEAN,313750.05
-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,NEAR OCEAN,248157.01
-117.28,32.83,34.0,2392.0,653.0,933.0,619.0,3.7306,NEAR OCEAN,388012.31
-118.34,33.93,33.0,4294.0,1224.0,4512.0,1189.0,2.8304,<1H OCEAN,175344.0
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,INLAND,91155.0
-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,INLAND,99578.0
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,INLAND,92886.0
-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,INLAND,83100.0
-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,NEAR BAY,330037.0
-117.85,34.1,22.0,5179.0,944.0,2315.0,884.0,4.51,<1H OCEAN,209649.0
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,NEAR BAY,329727.1
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,INLAND,107355.0
-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,NEAR BAY,200614.0
-118.47,33.99,41.0,1146.0,310.0,833.0,270.0,2.5938,<1H OCEAN,338782.03
-116.39,33.82,15.0,11115.0,2257.0,4122.0,1653.0,2.7219,INLAND,112296.0
-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,<1H OCEAN,209574.0
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,NEAR BAY,318287.05
-122.32,37.55,44.0,2151.0,411.0,849.0,370.0,4.4583,NEAR OCEAN,380844.11
-118.58,34.17,29.0,3393.0,574.0,1471.0,587.0,6.2064,<1H OCEAN,389404.16
-118.44,34.32,14.0,6235.0,1286.0,3568.0,1190.0,4.1724,<1H OCEAN,213021.0
-116.15,34.14,18.0,3312.0,705.0,1251.0,512.0,3.0139,INLAND,78051.0
-117.92,33.75,32.0,790.0,199.0,1196.0,201.0,3.0625,<1H OCEAN,163818.0
-118.36,33.89,27.0,2837.0,684.0,2141.0,648.0,3.1325,<1H OCEAN,228600.0
-117.91,33.78,26.0,4297.0,1037.0,3596.0,967.0,3.045,<1H OCEAN,184287.0
-117.39,34.09,10.0,5736.0,945.0,3528.0,932.0,4.3958,INLAND,137376.0
-118.08,33.86,17.0,2259.0,383.0,1378.0,386.0,5.8733,<1H OCEAN,293037.05
-117.82,33.67,17.0,2895.0,439.0,1588.0,450.0,6.276,<1H OCEAN,289322.0
-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,<1H OCEAN,192252.0
-117.98,34.07,15.0,3543.0,888.0,3131.0,823.0,3.0184,INLAND,147935.0
-122.71,38.42,23.0,1569.0,414.0,1031.0,368.0,1.6267,<1H OCEAN,142403.0
-122.13,37.44,38.0,2835.0,447.0,1148.0,446.0,5.9277,NEAR BAY,369311.07
-121.47,39.01,37.0,1244.0,247.0,484.0,157.0,2.3661,INLAND,87105.0
-118.08,33.94,21.0,3933.0,949.0,2219.0,820.0,2.4926,<1H OCEAN,174535.0
-119.03,34.25,25.0,3344.0,502.0,1483.0,496.0,6.196,<1H OCEAN,276384.01
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,<1H OCEAN,222701.0
-117.88,33.74,31.0,1120.0,296.0,1718.0,268.0,2.8077,<1H OCEAN,169483.0
-118.16,33.77,38.0,3235.0,769.0,1284.0,752.0,2.9384,NEAR OCEAN,249051.0
-122.79,39.02,23.0,642.0,203.0,265.0,84.0,1.8833,INLAND,83223.98
-120.03,38.19,26.0,7005.0,1358.0,416.0,189.0,2.125,INLAND,108171.0
-117.09,32.57,17.0,444.0,83.0,357.0,87.0,5.1478,NEAR OCEAN,174184.02
-119.57,37.94,17.0,346.0,130.0,51.0,20.0,3.4861,INLAND,147000.0
-121.07,39.13,8.0,4839.0,832.0,1977.0,762.0,4.0848,INLAND,176631.0
-115.57,32.78,25.0,2007.0,301.0,1135.0,332.0,5.128,INLAND,137581.01
-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,<1H OCEAN,175567.0
-122.85,38.62,16.0,4418.0,704.0,1908.0,697.0,4.5913,<1H OCEAN,235237.0
-118.47,34.23,22.0,8350.0,2717.0,9135.0,2452.0,2.5008,<1H OCEAN,188838.0
-118.14,34.17,42.0,2757.0,713.0,2112.0,653.0,2.7148,<1H OCEAN,177421.01
-122.45,37.71,49.0,2244.0,442.0,1948.0,423.0,4.7639,NEAR OCEAN,266339.03
-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438,INLAND,102287.0
-118.8,34.21,16.0,1466.0,196.0,661.0,209.0,6.2893,<1H OCEAN,266754.0
-118.08,34.16,42.0,3490.0,665.0,1713.0,620.0,4.5461,INLAND,290758.0
-117.04,32.74,33.0,3880.0,770.0,2288.0,805.0,3.6848,NEAR OCEAN,144183.0
-121.87,37.27,18.0,3561.0,560.0,1753.0,553.0,5.0292,<1H OCEAN,256478.0
-120.48,41.82,20.0,1367.0,284.0,429.0,181.0,2.0227,INLAND,66607.0
-122.76,38.35,30.0,2260.0,374.0,958.0,359.0,5.0323,<1H OCEAN,248089.0
-122.34,40.51,16.0,2247.0,502.0,1206.0,463.0,1.9946,INLAND,78434.0
-117.0,32.73,17.0,6050.0,1143.0,3424.0,1131.0,3.7647,<1H OCEAN,151575.0
-117.31,34.5,14.0,2443.0,447.0,883.0,465.0,2.1111,INLAND,102031.0
-119.33,36.32,19.0,2778.0,431.0,1092.0,451.0,5.2561,INLAND,130728.0
-123.19,39.12,38.0,267.0,57.0,196.0,60.0,2.3125,<1H OCEAN,122020.0
-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099,<1H OCEAN,262071.0
-118.24,34.14,27.0,2909.0,1021.0,2614.0,935.0,2.1444,<1H OCEAN,222818.0
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,NEAR BAY,499758.99
-117.05,32.75,35.0,2144.0,388.0,1003.0,383.0,3.0938,NEAR OCEAN,154915.0
-118.96,34.3,16.0,3103.0,482.0,1567.0,467.0,6.907,<1H OCEAN,349881.03
-122.14,37.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375,NEAR BAY,190581.0
-118.44,34.24,35.0,2344.0,435.0,1531.0,399.0,3.725,<1H OCEAN,185387.0
-121.42,38.55,35.0,182.0,39.0,115.0,43.0,2.6417,INLAND,93509.0
-121.87,37.33,37.0,3137.0,685.0,2048.0,651.0,3.0156,<1H OCEAN,183019.0
-122.22,37.46,37.0,2586.0,495.0,1208.0,502.0,4.3214,NEAR OCEAN,342662.09
-118.35,34.16,49.0,1305.0,228.0,584.0,255.0,5.636,<1H OCEAN,352880.14
-117.88,33.83,25.0,1785.0,248.0,750.0,251.0,6.8407,<1H OCEAN,298804.02
-119.87,36.79,8.0,2875.0,548.0,1718.0,551.0,3.6522,INLAND,85652.0
-122.27,37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054,NEAR BAY,192209.0
-118.16,33.87,32.0,1854.0,471.0,1363.0,478.0,2.6406,<1H OCEAN,177843.0
-120.87,37.76,16.0,2022.0,413.0,1126.0,408.0,2.5655,INLAND,121110.0
-122.44,37.77,52.0,2705.0,647.0,1355.0,628.0,2.0161,NEAR BAY,272811.0
-117.37,34.01,15.0,1386.0,247.0,703.0,185.0,3.6415,INLAND,131662.0
-118.47,34.03,29.0,3287.0,882.0,1523.0,823.0,3.7381,<1H OCEAN,411166.1
-118.28,33.92,39.0,1274.0,282.0,975.0,277.0,1.5114,<1H OCEAN,100761.0
-117.8,33.69,16.0,2745.0,447.0,1429.0,411.0,6.8219,<1H OCEAN,289414.0
-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,NEAR BAY,297780.0
-118.07,34.07,31.0,1370.0,284.0,1062.0,277.0,3.5156,<1H OCEAN,176446.0
-122.15,37.47,39.0,1295.0,239.0,566.0,242.0,5.6407,NEAR BAY,348780.09
-117.82,33.81,19.0,2556.0,304.0,822.0,260.0,9.9055,<1H OCEAN,474921.53
-121.86,37.39,17.0,1777.0,328.0,1235.0,329.0,5.4225,<1H OCEAN,228117.0
-117.19,32.75,52.0,25.0,5.0,13.0,5.0,0.536,NEAR OCEAN,178648.1
-121.29,38.03,7.0,2021.0,441.0,1615.0,406.0,2.5842,INLAND,113255.0
-121.89,37.45,15.0,2428.0,513.0,1687.0,519.0,4.75,<1H OCEAN,219185.0
-118.95,34.81,30.0,2817.0,604.0,1089.0,412.0,3.1364,INLAND,112997.0
-118.43,34.01,31.0,2526.0,528.0,1046.0,504.0,4.7009,<1H OCEAN,416347.2
-121.94,38.35,8.0,3157.0,559.0,1758.0,569.0,4.412,INLAND,142915.0
-118.29,33.92,23.0,2503.0,532.0,1735.0,505.0,2.7368,<1H OCEAN,165063.0
-118.08,33.87,23.0,2536.0,552.0,2012.0,556.0,4.1406,<1H OCEAN,189343.0
-117.17,32.71,7.0,2493.0,693.0,951.0,641.0,4.2375,NEAR OCEAN,263351.04
-118.46,34.03,52.0,523.0,,317.0,130.0,2.2794,<1H OCEAN,312133.09
-120.59,37.35,15.0,3249.0,613.0,1569.0,595.0,3.5393,INLAND,100356.0
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285,NEAR OCEAN,409066.18
-117.31,34.53,26.0,2299.0,496.0,1259.0,441.0,2.6125,INLAND,109649.0
-120.48,39.66,32.0,1516.0,289.0,304.0,131.0,1.8839,INLAND,75433.0
-118.45,34.31,9.0,1739.0,358.0,820.0,323.0,4.0556,<1H OCEAN,211639.01
-118.16,34.04,45.0,332.0,70.0,302.0,60.0,3.1895,<1H OCEAN,175329.0
-118.23,33.93,37.0,239.0,49.0,308.0,52.0,1.4028,<1H OCEAN,183084.0
